Airline,AirportFrom,AirportTo,total_flights,delayed_flights,delay_rate
WN,MKE,TPA,31,19,0.6129032258064516
WN,MSP,DEN,114,82,0.7192982456140351
WN,MSP,MDW,228,144,0.631578947368421
WN,MSP,PHX,63,47,0.746031746031746
WN,MSP,STL,87,51,0.5862068965517241
WN,MSY,BHM,56,25,0.44642857142857145
WN,MSY,BNA,89,55,0.6179775280898876
WN,MSY,BWI,59,30,0.5084745762711864
WN,MSY,DAL,200,139,0.695
WN,MSY,DEN,58,31,0.5344827586206896
WN,MSY,FLL,57,41,0.7192982456140351
WN,MSY,HOU,281,162,0.5765124555160143
WN,MSY,LAS,62,35,0.5645161290322581
WN,MSY,LAX,31,23,0.7419354838709677
WN,MSY,MCO,132,81,0.6136363636363636
WN,MSY,MDW,39,25,0.6410256410256411
WN,MSY,PHX,31,24,0.7741935483870968
WN,MSY,STL,31,22,0.7096774193548387
WN,MSY,TPA,101,65,0.6435643564356436
WN,OAK,ABQ,87,74,0.8505747126436781
WN,OAK,AUS,31,28,0.9032258064516129
WN,OAK,BOI,62,51,0.8225806451612904
WN,OAK,BUR,374,281,0.7513368983957219
WN,OAK,DEN,115,84,0.7304347826086957
WN,OAK,GEG,62,48,0.7741935483870968
WN,OAK,HOU,62,54,0.8709677419354839
WN,OAK,LAS,240,199,0.8291666666666667
WN,OAK,LAX,405,315,0.7777777777777778
WN,OAK,MCI,31,27,0.8709677419354839
WN,OAK,MDW,102,85,0.8333333333333334
WN,OAK,ONT,224,180,0.8035714285714286
WN,OAK,PDX,165,134,0.8121212121212121
WN,OAK,PHX,177,138,0.7796610169491526
WN,OAK,RNO,70,60,0.8571428571428571
WN,OAK,SAN,342,266,0.7777777777777778
WN,OAK,SEA,196,158,0.8061224489795918
WN,OAK,SLC,95,78,0.8210526315789474
WN,OAK,SNA,204,163,0.7990196078431373
WN,OKC,BWI,31,21,0.6774193548387096
WN,OKC,DAL,139,85,0.6115107913669064
WN,OKC,DEN,88,52,0.5909090909090909
WN,OKC,HOU,95,54,0.5684210526315789
WN,OKC,LAS,62,45,0.7258064516129032
WN,OKC,MCI,61,37,0.6065573770491803
WN,OKC,PHX,61,41,0.6721311475409836
WN,OKC,STL,57,25,0.43859649122807015
WN,OMA,DEN,83,45,0.5421686746987951
WN,OMA,LAS,62,38,0.6129032258064516
WN,OMA,MDW,151,88,0.5827814569536424
WN,OMA,PHX,56,29,0.5178571428571429
WN,OMA,STL,78,60,0.7692307692307693
WN,ONT,DEN,62,32,0.5161290322580645
WN,ONT,LAS,210,117,0.5571428571428572
WN,ONT,MDW,31,29,0.9354838709677419
WN,ONT,OAK,224,153,0.6830357142857143
WN,ONT,PHX,214,165,0.7710280373831776
WN,ONT,SJC,146,93,0.636986301369863
WN,ONT,SMF,225,156,0.6933333333333334
WN,ORF,BNA,31,19,0.6129032258064516
WN,ORF,BWI,114,65,0.5701754385964912
WN,ORF,JAX,56,34,0.6071428571428571
WN,ORF,LAS,1,0,0.0
WN,ORF,MCO,62,27,0.43548387096774194
WN,ORF,MDW,65,34,0.5230769230769231
WN,ORF,TPA,31,19,0.6129032258064516
WN,PBI,BWI,70,36,0.5142857142857142
WN,PBI,ISP,88,40,0.45454545454545453
WN,PBI,PHL,45,22,0.4888888888888889
WN,PBI,TPA,113,52,0.46017699115044247
WN,PDX,ABQ,31,26,0.8387096774193549
WN,PDX,BOI,56,47,0.8392857142857143
WN,PDX,DEN,86,70,0.813953488372093
WN,PDX,GEG,70,45,0.6428571428571429
WN,PDX,LAS,115,88,0.7652173913043478
WN,PDX,MCI,31,21,0.6774193548387096
WN,PDX,MDW,32,22,0.6875
WN,PDX,OAK,165,115,0.696969696969697
WN,PDX,PHX,87,67,0.7701149425287356
WN,PDX,RNO,63,39,0.6190476190476191
WN,PDX,SJC,110,72,0.6545454545454545
WN,PDX,SLC,62,46,0.7419354838709677
WN,PDX,SMF,174,133,0.764367816091954
WN,PHL,BNA,61,45,0.7377049180327869
WN,PHL,BOS,227,108,0.47577092511013214
WN,PHL,DEN,87,65,0.7471264367816092
WN,PHL,FLL,92,63,0.6847826086956522
WN,PHL,HOU,39,26,0.6666666666666666
WN,PHL,JAX,31,18,0.5806451612903226
WN,PHL,LAS,31,25,0.8064516129032258
WN,PHL,MCO,138,83,0.6014492753623188
WN,PHL,MDW,167,124,0.7425149700598802
WN,PHL,MHT,112,61,0.5446428571428571
WN,PHL,PBI,45,35,0.7777777777777778
WN,PHL,PHX,32,29,0.90625
WN,PHL,PIT,160,86,0.5375
WN,PHL,PVD,113,56,0.49557522123893805
WN,PHL,RDU,118,59,0.5
WN,PHL,RSW,31,15,0.4838709677419355
WN,PHL,STL,61,54,0.8852459016393442
WN,PHL,TPA,94,54,0.574468085106383
WN,PHX,ABQ,248,161,0.6491935483870968
WN,PHX,AUS,109,89,0.8165137614678899
WN,PHX,BHM,31,28,0.9032258064516129
WN,PHX,BNA,62,46,0.7419354838709677
WN,PHX,BOS,31,21,0.6774193548387096
WN,PHX,BUF,31,27,0.8709677419354839
WN,PHX,BUR,225,149,0.6622222222222223
WN,PHX,BWI,92,61,0.6630434782608695
WN,PHX,CMH,31,23,0.7419354838709677
WN,PHX,DEN,247,169,0.6842105263157895
WN,PHX,DTW,31,30,0.967741935483871
WN,PHX,ELP,170,106,0.6235294117647059
WN,PHX,FLL,31,19,0.6129032258064516
WN,PHX,HOU,115,89,0.7739130434782608
WN,PHX,IND,32,26,0.8125
WN,PHX,LAS,406,241,0.5935960591133005
WN,PHX,LAX,292,197,0.6746575342465754
WN,PHX,LIT,31,29,0.9354838709677419
WN,PHX,MCI,84,64,0.7619047619047619
WN,PHX,MCO,31,26,0.8387096774193549
WN,PHX,MDW,208,161,0.7740384615384616
WN,PHX,MHT,31,26,0.8387096774193549
WN,PHX,MKE,32,31,0.96875
WN,PHX,MSP,63,53,0.8412698412698413
WN,PHX,MSY,31,30,0.967741935483871
WN,PHX,OAK,177,117,0.6610169491525424
WN,PHX,OKC,62,52,0.8387096774193549
WN,PHX,OMA,56,48,0.8571428571428571
WN,PHX,ONT,217,160,0.7373271889400922
WN,PHX,PDX,85,56,0.6588235294117647
WN,PHX,PHL,32,25,0.78125
WN,PHX,PIT,31,31,1.0
WN,PHX,PVD,31,30,0.967741935483871
WN,PHX,RDU,31,23,0.7419354838709677
WN,PHX,RNO,64,44,0.6875
WN,PHX,SAN,329,234,0.7112462006079028
WN,PHX,SAT,87,77,0.8850574712643678
WN,PHX,SDF,31,30,0.967741935483871
WN,PHX,SEA,115,94,0.8173913043478261
WN,PHX,SFO,139,109,0.7841726618705036
WN,PHX,SJC,169,111,0.6568047337278107
WN,PHX,SLC,182,140,0.7692307692307693
WN,PHX,SMF,157,106,0.6751592356687898
WN,PHX,SNA,220,155,0.7045454545454546
WN,PHX,STL,95,71,0.7473684210526316
WN,PHX,TPA,31,26,0.8387096774193549
WN,PHX,TUL,62,40,0.6451612903225806
WN,PIT,BWI,83,54,0.6506024096385542
WN,PIT,LAS,62,44,0.7096774193548387
WN,PIT,MCO,92,64,0.6956521739130435
WN,PIT,MDW,170,123,0.7235294117647059
WN,PIT,PHL,160,92,0.575
WN,PIT,PHX,31,27,0.8709677419354839
WN,PIT,TPA,70,45,0.6428571428571429
WN,PVD,BWI,243,144,0.5925925925925926
WN,PVD,FLL,46,24,0.5217391304347826
WN,PVD,LAS,31,6,0.1935483870967742
WN,PVD,MCO,138,74,0.5362318840579711
WN,PVD,MDW,87,50,0.5747126436781609
WN,PVD,PHL,112,42,0.375
WN,PVD,PHX,31,18,0.5806451612903226
WN,PVD,TPA,63,37,0.5873015873015873
WN,RDU,BNA,119,75,0.6302521008403361
WN,RDU,BWI,175,105,0.6
WN,RDU,DEN,32,21,0.65625
WN,RDU,FLL,31,24,0.7741935483870968
WN,RDU,LAS,31,23,0.7419354838709677
WN,RDU,MCO,93,52,0.5591397849462365
WN,RDU,MDW,96,65,0.6770833333333334
WN,RDU,PHL,117,68,0.5811965811965812
WN,RDU,PHX,31,22,0.7096774193548387
WN,RDU,STL,31,27,0.8709677419354839
WN,RDU,TPA,87,50,0.5747126436781609
WN,RNO,BOI,56,41,0.7321428571428571
WN,RNO,DEN,32,24,0.75
WN,RNO,LAS,295,213,0.7220338983050848
WN,RNO,LAX,70,50,0.7142857142857143
WN,RNO,MDW,31,27,0.8709677419354839
WN,RNO,OAK,70,53,0.7571428571428571
WN,RNO,PDX,62,50,0.8064516129032258
WN,RNO,PHX,65,54,0.8307692307692308
WN,RNO,SAN,63,55,0.873015873015873
WN,RNO,SEA,31,24,0.7741935483870968
WN,RNO,SJC,70,53,0.7571428571428571
WN,RNO,SLC,31,22,0.7096774193548387
WN,RSW,BWI,59,24,0.4067796610169492
WN,RSW,MCO,124,30,0.24193548387096775
WN,RSW,MDW,93,39,0.41935483870967744
WN,RSW,PHL,31,20,0.6451612903225806
WN,RSW,STL,31,20,0.6451612903225806
WN,SAN,ABQ,62,53,0.8548387096774194
WN,SAN,AUS,62,51,0.8225806451612904
WN,SAN,BNA,31,27,0.8709677419354839
WN,SAN,BWI,61,42,0.6885245901639344
WN,SAN,DEN,147,107,0.7278911564625851
WN,SAN,ELP,31,30,0.967741935483871
WN,SAN,HOU,56,49,0.875
WN,SAN,LAS,337,253,0.7507418397626113
WN,SAN,MCI,56,37,0.6607142857142857
WN,SAN,MDW,117,74,0.6324786324786325
WN,SAN,OAK,341,234,0.6862170087976539
WN,SAN,PHX,330,244,0.7393939393939394
WN,SAN,RNO,63,46,0.7301587301587301
WN,SAN,SAT,56,39,0.6964285714285714
WN,SAN,SFO,252,196,0.7777777777777778
WN,SAN,SJC,264,194,0.7348484848484849
WN,SAN,SMF,304,233,0.7664473684210527
WN,SAN,STL,31,22,0.7096774193548387
WN,SAN,TUS,92,64,0.6956521739130435
WN,SAT,BNA,56,30,0.5357142857142857
WN,SAT,BWI,70,41,0.5857142857142857
WN,SAT,DAL,383,221,0.577023498694517
WN,SAT,DEN,62,31,0.5
WN,SAT,ELP,71,49,0.6901408450704225
WN,SAT,HOU,147,93,0.6326530612244898
WN,SAT,HRL,55,27,0.4909090909090909
WN,SAT,LAS,118,68,0.576271186440678
WN,SAT,LAX,56,28,0.5
WN,SAT,MCO,32,18,0.5625
WN,SAT,MDW,61,36,0.5901639344262295
WN,SAT,PHX,87,57,0.6551724137931034
WN,SAT,SAN,56,32,0.5714285714285714
WN,SAT,TPA,31,15,0.4838709677419355
WN,SDF,BHM,39,26,0.6666666666666666
WN,SDF,BWI,88,47,0.5340909090909091
WN,SDF,LAS,31,27,0.8709677419354839
WN,SDF,MCO,31,26,0.8387096774193549
WN,SDF,MDW,125,59,0.472
WN,SDF,PHX,31,18,0.5806451612903226
WN,SDF,STL,60,35,0.5833333333333334
WN,SDF,TPA,31,25,0.8064516129032258
WN,SEA,ABQ,61,45,0.7377049180327869
WN,SEA,BOI,59,36,0.6101694915254238
WN,SEA,DEN,100,72,0.72
WN,SEA,GEG,69,39,0.5652173913043478
WN,SEA,LAS,146,98,0.6712328767123288
WN,SEA,MCI,31,29,0.9354838709677419
WN,SEA,MDW,62,48,0.7741935483870968
WN,SEA,OAK,196,138,0.7040816326530612
WN,SEA,PHX,114,87,0.7631578947368421
WN,SEA,RNO,31,20,0.6451612903225806
WN,SEA,SJC,62,36,0.5806451612903226
WN,SEA,SLC,87,60,0.6896551724137931
WN,SEA,SMF,118,74,0.6271186440677966
WN,SEA,STL,31,27,0.8709677419354839
WN,SFO,DEN,115,82,0.7130434782608696
WN,SFO,LAS,208,153,0.7355769230769231
WN,SFO,LAX,317,245,0.7728706624605678
WN,SFO,MDW,86,60,0.6976744186046512
WN,SFO,PHX,140,113,0.8071428571428572
WN,SFO,SAN,252,192,0.7619047619047619
WN,SFO,SNA,175,115,0.6571428571428571
WN,SJC,AUS,56,39,0.6964285714285714
WN,SJC,BUR,227,159,0.7004405286343612
WN,SJC,DEN,87,67,0.7701149425287356
WN,SJC,LAS,241,186,0.7717842323651453
WN,SJC,LAX,287,224,0.7804878048780488
WN,SJC,MDW,31,26,0.8387096774193549
WN,SJC,ONT,145,100,0.6896551724137931
WN,SJC,PDX,110,93,0.8454545454545455
WN,SJC,PHX,165,107,0.6484848484848484
WN,SJC,RNO,70,44,0.6285714285714286
WN,SJC,SAN,266,195,0.7330827067669173
WN,SJC,SEA,62,44,0.7096774193548387
WN,SJC,SNA,200,136,0.68
WN,SLC,ABQ,31,19,0.6129032258064516
WN,SLC,BOI,56,40,0.7142857142857143
WN,SLC,BWI,31,22,0.7096774193548387
WN,SLC,DEN,171,116,0.6783625730994152
WN,SLC,GEG,31,27,0.8709677419354839
WN,SLC,LAS,160,130,0.8125
WN,SLC,LAX,89,55,0.6179775280898876
WN,SLC,MDW,61,42,0.6885245901639344
WN,SLC,OAK,94,68,0.723404255319149
WN,SLC,PDX,62,42,0.6774193548387096
WN,SLC,PHX,181,139,0.7679558011049724
WN,SLC,RNO,31,29,0.9354838709677419
WN,SLC,SEA,87,60,0.6896551724137931
WN,SMF,BUR,222,134,0.6036036036036037
WN,SMF,DEN,84,63,0.75
WN,SMF,LAS,233,176,0.7553648068669528
WN,SMF,LAX,232,180,0.7758620689655172
WN,SMF,MDW,31,27,0.8709677419354839
WN,SMF,ONT,226,164,0.7256637168141593
WN,SMF,PDX,174,133,0.764367816091954
WN,SMF,PHX,157,133,0.8471337579617835
WN,SMF,SAN,305,238,0.780327868852459
WN,SMF,SEA,118,71,0.6016949152542372
WN,SMF,SNA,175,124,0.7085714285714285
WN,SNA,DEN,85,75,0.8823529411764706
WN,SNA,LAS,232,196,0.8448275862068966
WN,SNA,MDW,31,29,0.9354838709677419
WN,SNA,OAK,205,167,0.8146341463414634
WN,SNA,PHX,220,186,0.8454545454545455
WN,SNA,SFO,174,134,0.7701149425287356
WN,SNA,SJC,200,138,0.69
WN,SNA,SMF,175,136,0.7771428571428571
WN,STL,ABQ,31,27,0.8709677419354839
WN,STL,BHM,31,28,0.9032258064516129
WN,STL,BNA,56,34,0.6071428571428571
WN,STL,BOS,62,50,0.8064516129032258
WN,STL,BWI,140,109,0.7785714285714286
WN,STL,CLE,39,30,0.7692307692307693
WN,STL,CMH,53,42,0.7924528301886793
WN,STL,DAL,225,175,0.7777777777777778
WN,STL,DEN,114,83,0.7280701754385965
WN,STL,DTW,62,53,0.8548387096774194
WN,STL,FLL,31,27,0.8709677419354839
WN,STL,HOU,109,92,0.8440366972477065
WN,STL,LAS,114,88,0.7719298245614035
WN,STL,LAX,62,52,0.8387096774193549
WN,STL,LIT,53,44,0.8301886792452831
WN,STL,MCI,136,109,0.8014705882352942
WN,STL,MCO,122,99,0.8114754098360656
WN,STL,MDW,255,174,0.6823529411764706
WN,STL,MSP,87,80,0.9195402298850575
WN,STL,MSY,31,20,0.6451612903225806
WN,STL,OKC,57,46,0.8070175438596491
WN,STL,OMA,78,67,0.8589743589743589
WN,STL,PHL,61,49,0.8032786885245902
WN,STL,PHX,95,84,0.8842105263157894
WN,STL,RDU,31,28,0.9032258064516129
WN,STL,RSW,31,31,1.0
WN,STL,SAN,31,31,1.0
WN,STL,SDF,61,46,0.7540983606557377
WN,STL,SEA,31,19,0.6129032258064516
WN,STL,TPA,70,63,0.9
WN,STL,TUL,57,43,0.7543859649122807
WN,TPA,ALB,31,20,0.6451612903225806
WN,TPA,AUS,31,22,0.7096774193548387
WN,TPA,BDL,59,31,0.5254237288135594
WN,TPA,BHM,63,33,0.5238095238095238
WN,TPA,BNA,119,72,0.6050420168067226
WN,TPA,BUF,62,26,0.41935483870967744
WN,TPA,BWI,150,91,0.6066666666666667
WN,TPA,CMH,62,44,0.7096774193548387
WN,TPA,DEN,62,40,0.6451612903225806
WN,TPA,FLL,202,101,0.5
WN,TPA,HOU,122,78,0.639344262295082
WN,TPA,IND,31,21,0.6774193548387096
WN,TPA,ISP,70,32,0.45714285714285713
WN,TPA,JAX,81,41,0.5061728395061729
WN,TPA,LAS,61,42,0.6885245901639344
WN,TPA,MCI,56,23,0.4107142857142857
WN,TPA,MDW,131,70,0.5343511450381679
WN,TPA,MHT,62,33,0.532258064516129
WN,TPA,MKE,31,16,0.5161290322580645
WN,TPA,MSY,98,69,0.7040816326530612
WN,TPA,ORF,31,13,0.41935483870967744
WN,TPA,PBI,112,64,0.5714285714285714
WN,TPA,PHL,95,48,0.5052631578947369
WN,TPA,PHX,31,24,0.7741935483870968
WN,TPA,PIT,70,53,0.7571428571428571
WN,TPA,PVD,64,19,0.296875
WN,TPA,RDU,87,48,0.5517241379310345
WN,TPA,SAT,31,23,0.7419354838709677
WN,TPA,SDF,31,21,0.6774193548387096
WN,TPA,STL,70,44,0.6285714285714286
WN,TUL,DAL,152,63,0.4144736842105263
WN,TUL,DEN,84,56,0.6666666666666666
WN,TUL,HOU,98,56,0.5714285714285714
WN,TUL,LAS,31,18,0.5806451612903226
WN,TUL,PHX,62,44,0.7096774193548387
WN,TUL,STL,56,30,0.5357142857142857
WN,TUS,ABQ,62,35,0.5645161290322581
WN,TUS,DEN,57,33,0.5789473684210527
WN,TUS,LAS,147,94,0.6394557823129252
WN,TUS,LAX,146,89,0.6095890410958904
WN,TUS,MDW,32,15,0.46875
WN,TUS,SAN,92,48,0.5217391304347826
XE,ABE,ORD,60,19,0.31666666666666665
XE,ABQ,IAH,161,46,0.2857142857142857
XE,AEX,IAH,61,17,0.2786885245901639
XE,ALB,CLE,103,35,0.33980582524271846
XE,ALB,IAD,2,0,0.0
XE,ALB,ORD,9,2,0.2222222222222222
XE,AMA,IAH,111,35,0.3153153153153153
XE,ATL,CLE,72,25,0.3472222222222222
XE,ATL,EWR,112,43,0.38392857142857145
XE,ATL,IAD,5,1,0.2
XE,ATL,IAH,155,59,0.38064516129032255
XE,ATL,ORD,3,1,0.3333333333333333
XE,ATW,ORD,51,13,0.2549019607843137
XE,AUS,IAH,80,16,0.2
XE,AVL,EWR,31,7,0.22580645161290322
XE,AVL,IAH,29,16,0.5517241379310345
XE,AVP,ORD,51,25,0.49019607843137253
XE,BDL,EWR,25,5,0.2
XE,BHM,IAH,195,61,0.3128205128205128
XE,BHM,ORD,38,9,0.23684210526315788
XE,BIS,ORD,31,11,0.3548387096774194
XE,BNA,EWR,162,62,0.38271604938271603
XE,BNA,IAD,30,11,0.36666666666666664
XE,BNA,IAH,200,62,0.31
XE,BNA,ORD,87,35,0.40229885057471265
XE,BOS,CLE,72,33,0.4583333333333333
XE,BOS,EWR,8,2,0.25
XE,BRO,IAH,145,30,0.20689655172413793
XE,BTR,IAH,214,36,0.16822429906542055
XE,BTV,CLE,44,28,0.6363636363636364
XE,BTV,EWR,75,28,0.37333333333333335
XE,BTV,IAD,6,5,0.8333333333333334
XE,BTV,ORD,30,12,0.4
XE,BUF,CLE,5,1,0.2
XE,BUF,EWR,15,6,0.4
XE,BUF,IAD,6,1,0.16666666666666666
XE,BUF,ORD,39,12,0.3076923076923077
XE,BWI,CLE,19,5,0.2631578947368421
XE,BWI,EWR,86,34,0.3953488372093023
XE,CAE,IAD,1,0,0.0
XE,CAE,IAH,67,18,0.26865671641791045
XE,CAE,ORD,13,5,0.38461538461538464
XE,CAK,ORD,74,24,0.32432432432432434
XE,CHS,EWR,90,43,0.4777777777777778
XE,CHS,IAD,11,2,0.18181818181818182
XE,CHS,IAH,74,36,0.4864864864864865
XE,CHS,ORD,3,0,0.0
XE,CID,ORD,25,7,0.28
XE,CLE,ALB,103,41,0.39805825242718446
XE,CLE,ATL,60,26,0.43333333333333335
XE,CLE,BOS,73,22,0.3013698630136986
XE,CLE,BTV,45,23,0.5111111111111111
XE,CLE,BUF,5,0,0.0
XE,CLE,BWI,19,6,0.3157894736842105
XE,CLE,CLT,54,23,0.42592592592592593
XE,CLE,CMH,2,0,0.0
XE,CLE,DAY,55,13,0.23636363636363636
XE,CLE,DCA,83,24,0.2891566265060241
XE,CLE,DEN,3,2,0.6666666666666666
XE,CLE,DFW,76,16,0.21052631578947367
XE,CLE,GRB,52,25,0.4807692307692308
XE,CLE,GRR,78,33,0.4230769230769231
XE,CLE,GSP,29,11,0.3793103448275862
XE,CLE,IAD,69,37,0.5362318840579711
XE,CLE,IND,32,9,0.28125
XE,CLE,JAX,17,5,0.29411764705882354
XE,CLE,LGA,40,9,0.225
XE,CLE,MCI,105,35,0.3333333333333333
XE,CLE,MHT,93,38,0.40860215053763443
XE,CLE,MIA,27,8,0.2962962962962963
XE,CLE,MKE,99,31,0.31313131313131315
XE,CLE,MSN,25,10,0.4
XE,CLE,MSP,80,25,0.3125
XE,CLE,MSY,25,6,0.24
XE,CLE,ORD,170,80,0.47058823529411764
XE,CLE,ORF,56,20,0.35714285714285715
XE,CLE,PBI,15,3,0.2
XE,CLE,PHL,52,20,0.38461538461538464
XE,CLE,PVD,57,28,0.49122807017543857
XE,CLE,PWM,26,9,0.34615384615384615
XE,CLE,RDU,11,1,0.09090909090909091
XE,CLE,RIC,72,33,0.4583333333333333
XE,CLE,ROC,75,33,0.44
XE,CLE,SDF,48,13,0.2708333333333333
XE,CLE,STL,18,3,0.16666666666666666
XE,CLE,SYR,13,4,0.3076923076923077
XE,CLE,TPA,3,2,0.6666666666666666
XE,CLE,TYS,27,10,0.37037037037037035
XE,CLT,CLE,54,16,0.2962962962962963
XE,CLT,EWR,97,38,0.3917525773195876
XE,CLT,IAD,3,1,0.3333333333333333
XE,CLT,IAH,183,50,0.273224043715847
XE,CLT,ORD,1,1,1.0
XE,CMH,EWR,109,41,0.3761467889908257
XE,CMH,IAD,13,5,0.38461538461538464
XE,CMH,IAH,31,17,0.5483870967741935
XE,CMH,ORD,5,4,0.8
XE,COS,IAH,146,51,0.3493150684931507
XE,CRP,IAH,313,62,0.19808306709265175
XE,CRW,IAH,31,24,0.7741935483870968
XE,CVG,EWR,108,49,0.4537037037037037
XE,CVG,IAD,13,3,0.23076923076923078
XE,CVG,IAH,136,45,0.33088235294117646
XE,CVG,ORD,25,8,0.32
XE,DAL,IAH,193,69,0.35751295336787564
XE,DAY,CLE,55,11,0.2
XE,DAY,EWR,81,32,0.3950617283950617
XE,DAY,IAD,2,1,0.5
XE,DAY,IAH,61,20,0.32786885245901637
XE,DAY,ORD,3,1,0.3333333333333333
XE,DCA,CLE,83,16,0.1927710843373494
XE,DCA,EWR,136,52,0.38235294117647056
XE,DEN,CLE,3,0,0.0
XE,DFW,CLE,51,12,0.23529411764705882
XE,DFW,IAH,138,37,0.26811594202898553
XE,DSM,IAH,58,17,0.29310344827586204
XE,DSM,ORD,39,15,0.38461538461538464
XE,DTW,EWR,184,75,0.4076086956521739
XE,DTW,IAH,21,5,0.23809523809523808
XE,DTW,ORD,2,1,0.5
XE,ELP,IAH,175,39,0.22285714285714286
XE,EWR,ATL,117,54,0.46153846153846156
XE,EWR,AVL,31,13,0.41935483870967744
XE,EWR,BDL,25,13,0.52
XE,EWR,BNA,160,73,0.45625
XE,EWR,BOS,8,1,0.125
XE,EWR,BTV,74,31,0.4189189189189189
XE,EWR,BUF,16,6,0.375
XE,EWR,BWI,86,41,0.47674418604651164
XE,EWR,CHS,90,42,0.4666666666666667
XE,EWR,CLT,98,48,0.4897959183673469
XE,EWR,CMH,109,61,0.5596330275229358
XE,EWR,CVG,108,46,0.42592592592592593
XE,EWR,DAY,82,49,0.5975609756097561
XE,EWR,DCA,136,70,0.5147058823529411
XE,EWR,DTW,184,99,0.5380434782608695
XE,EWR,GRR,52,23,0.4423076923076923
XE,EWR,GSO,102,43,0.4215686274509804
XE,EWR,GSP,66,24,0.36363636363636365
XE,EWR,IND,165,73,0.44242424242424244
XE,EWR,JAX,110,50,0.45454545454545453
XE,EWR,LIT,27,15,0.5555555555555556
XE,EWR,MCI,130,64,0.49230769230769234
XE,EWR,MEM,81,36,0.4444444444444444
XE,EWR,MHT,116,51,0.4396551724137931
XE,EWR,MKE,81,35,0.43209876543209874
XE,EWR,MSN,29,9,0.3103448275862069
XE,EWR,MSP,167,83,0.49700598802395207
XE,EWR,MSY,21,8,0.38095238095238093
XE,EWR,MYR,5,2,0.4
XE,EWR,OKC,29,15,0.5172413793103449
XE,EWR,OMA,79,37,0.46835443037974683
XE,EWR,ORD,110,46,0.41818181818181815
XE,EWR,ORF,60,25,0.4166666666666667
XE,EWR,PIT,65,27,0.4153846153846154
XE,EWR,PVD,121,52,0.4297520661157025
XE,EWR,PWM,1,0,0.0
XE,EWR,RDU,43,17,0.3953488372093023
XE,EWR,RIC,137,76,0.5547445255474452
XE,EWR,ROC,74,37,0.5
XE,EWR,SAV,70,29,0.4142857142857143
XE,EWR,SDF,79,33,0.4177215189873418
XE,EWR,STL,162,74,0.4567901234567901
XE,EWR,SYR,13,9,0.6923076923076923
XE,EWR,TUL,27,15,0.5555555555555556
XE,EWR,TYS,33,18,0.5454545454545454
XE,EWR,XNA,35,17,0.4857142857142857
XE,FAR,ORD,46,15,0.32608695652173914
XE,FSD,ORD,86,27,0.313953488372093
XE,GPT,IAH,143,33,0.23076923076923078
XE,GRB,CLE,51,17,0.3333333333333333
XE,GRB,ORD,96,27,0.28125
XE,GRK,IAH,30,3,0.1
XE,GRR,CLE,79,30,0.379746835443038
XE,GRR,EWR,52,33,0.6346153846153846
XE,GRR,IAH,60,18,0.3
XE,GRR,ORD,11,5,0.45454545454545453
XE,GSO,EWR,103,44,0.42718446601941745
XE,GSO,IAD,8,2,0.25
XE,GSO,IAH,68,30,0.4411764705882353
XE,GSO,ORD,8,3,0.375
XE,GSP,CLE,29,15,0.5172413793103449
XE,GSP,EWR,67,29,0.43283582089552236
XE,GSP,IAD,3,1,0.3333333333333333
XE,GSP,IAH,80,27,0.3375
XE,GSP,ORD,42,15,0.35714285714285715
XE,HRL,IAH,145,20,0.13793103448275862
XE,HSV,IAD,5,2,0.4
XE,HSV,IAH,80,16,0.2
XE,HSV,ORD,5,2,0.4
XE,IAD,ATL,3,1,0.3333333333333333
XE,IAD,BNA,48,18,0.375
XE,IAD,BTV,7,4,0.5714285714285714
XE,IAD,BUF,22,14,0.6363636363636364
XE,IAD,CAE,13,3,0.23076923076923078
XE,IAD,CHS,6,2,0.3333333333333333
XE,IAD,CLE,55,24,0.43636363636363634
XE,IAD,CLT,2,1,0.5
XE,IAD,CMH,7,4,0.5714285714285714
XE,IAD,CVG,13,6,0.46153846153846156
XE,IAD,DAY,1,1,1.0
XE,IAD,GSP,3,0,0.0
XE,IAD,HSV,5,2,0.4
XE,IAD,IAH,83,33,0.39759036144578314
XE,IAD,IND,4,1,0.25
XE,IAD,LGA,4,0,0.0
XE,IAD,ORF,1,0,0.0
XE,IAD,PIT,1,1,1.0
XE,IAD,PNS,8,2,0.25
XE,IAD,PVD,3,1,0.3333333333333333
XE,IAD,RDU,5,1,0.2
XE,IAD,ROA,1,0,0.0
XE,IAD,ROC,12,4,0.3333333333333333
XE,IAD,TYS,43,11,0.2558139534883721
XE,IAH,ABQ,160,59,0.36875
XE,IAH,AEX,60,17,0.2833333333333333
XE,IAH,AMA,111,40,0.36036036036036034
XE,IAH,ATL,163,83,0.50920245398773
XE,IAH,AUS,79,27,0.34177215189873417
XE,IAH,AVL,29,9,0.3103448275862069
XE,IAH,BHM,195,75,0.38461538461538464
XE,IAH,BNA,202,83,0.41089108910891087
XE,IAH,BRO,145,60,0.41379310344827586
XE,IAH,BTR,214,73,0.3411214953271028
XE,IAH,CAE,67,30,0.44776119402985076
XE,IAH,CHS,74,41,0.5540540540540541
XE,IAH,CLT,184,81,0.44021739130434784
XE,IAH,CMH,30,10,0.3333333333333333
XE,IAH,COS,146,53,0.363013698630137
XE,IAH,CRP,313,107,0.34185303514376997
XE,IAH,CRW,31,13,0.41935483870967744
XE,IAH,CVG,136,49,0.3602941176470588
